index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
459,kejutanpasusu,2025-09-22T04:01:53.000Z,"Kucingku minggu kemaren baru vaksin rabies. Aku perhatiin sampe seminggu sih ga ada efek samping apa2. Ga demam, ga muntah, makan minum oke. Cuma abis pulang vaksin, dia tidur seharian kayak ga mood. Kayaknya sih bete karena ketemu banyak orang dan ganggu waktu tidur dia",https://x.com/kejutanpasusu/status/1969975411712090129,0,0,0,43,NaN
460,MiraninonLita,2025-09-18T23:10:48.000Z,"@grok Ada laporan AEFI (efek samping), termasuk 1 kematian dalam studi yang dinilai tidak terkait vaksin ?  1 kematian ? Bayi umur berapa yg meninggal ?  Dalam uji phase 3 atau phase 2 ? dalam kelompok umur bayi yg direkrut  >6 minggu atau  >18 minggu ?",https://x.com/MiraninonLita/status/1968814996235735151,0,0,0,34,NaN
461,MiraninonLita,2025-09-17T00:54:09.000Z,"@grok UJI KLINIS FASE III sudah dilakukan di Gambia ?  Tapi,  BAYI USIA 0 - 5 MINGGU tidak diikutsertakan dalam uji klinis phase 3 vaksin tetes Polio nOPV2 kan",https://x.com/MiraninonLita/status/1968116229966807088,0,0,0,109,NaN
462,Stue_too,2025-09-17T00:54:08.000Z,"Setelah pakai vaksin jenis mRNA ini, efek samping nyeri sendi, mirip rematik, di sendi lutut dan lengan saat lagi flu/pilek, plus gejalanya jg muncul saat konsumsi kacang-kacangan. Sebelumnya gk pernah mengalami ini. Ternyata... oh ini...",https://x.com/Stue_too/status/1968116225093013837,0,0,0,91,NaN
463,UHumaimah,2025-09-16T11:10:57.000Z,"Sama pas vaksin dulu, anak wajib vaksin tapi ortu disuruh ttd tidak boleh menuntut kalau ada efek samping,  Sampai ribut di sekolah nya dulu",https://x.com/UHumaimah/status/1967909063616073747,0,0,0,159,NaN
464,La_Manggilaa,2025-09-12T13:01:58.000Z,"Rusia mengumumkan keberhasilan uji klinis vaksin kanker berbasis mRNA bernama Enteromix. Vaksin ini dirancang untuk melatih sistem imun mengenali dan menghancurkan sel kanker. Uji praklinis menunjukkan hasil menjanjikan, dgn pengecilan tumor hingga 60-80 persen tanpa efek samping",https://x.com/La_Manggilaa/status/1966487449322082344,0,0,0,64,NaN
465,mariobr75400661,2025-09-11T11:55:58.000Z,"Mjb kak.. di sekolah anakku besok juga mau ada vaksin kanker serviks ini. Baru ada pemberitahuan di grup tapi blm ada info lebih. Mungkin kakak tau, ada efek samping gak ya?",https://x.com/mariobr75400661/status/1966108451547046389,0,0,0,49,NaN
466,ellguma,2025-10-30T13:31:39.000Z,"Tolol karena pertama kali jd ibu ya gapapa tapi setidaknya tolabul ilmi ke tempat yg tepat. Belum pernah gue nemu dokter yang menganjurkan anak-anak biat ga vaksin.  Masa gegara nonton video efek samping vaksin di sosmed jd memutuskan antivaksin. Haduh pengen gue kepret",https://x.com/ellguma/status/1983889539799335126,0,0,0,27,NaN
467,AymanAlatas,2025-10-27T02:04:33.000Z,"Makin banyak aja yang anti vaksin, cuma mau bilang ini perkiraan pake riset ga cuma “katanya”, angka kematian bayi turun 40% karena adanya vaksin.  Namanya efek samping ya wajar ada, kita minum kopi aja bisa ada efek samping tapi ingat manfaatnya lebih besar, dari pada terus",https://x.com/AymanAlatas/status/1982629462299840646,0,0,0,21,NaN
468,NurRohi03920969,2025-10-21T17:52:14.000Z,"Riset soal efek samping vaksin Pfizer picu hepatitis dipublikasikan melalui Journal of Hepatology pada 21 April 2022 lalu. Ini bagaimana kelanjutannya?...",https://x.com/NurRohi03920969/status/1980693623776977051,0,0,0,51,NaN
469,ngekaoo98_owei,2025-10-07T02:57:15.000Z,"min, minta info A1 dong.. pak @jokowi sakit apa sih ? efek samping jangka panjang vaksin covid kah ? soalny sy baca2 bikin badan lelah a.k.a metabolisme jd turun, jd gampang kena penyakit & jadinya recoery agak lama (persentase efeknya sbagian kcil org)  gk mw suuzon, tp curious.",https://x.com/ngekaoo98_owei/status/1975394963602174370,0,0,0,140,NaN
470,rahmat3prawira,2025-10-04T16:44:49.000Z,"Tapi ternyata penelitian yg dilakukan Andrew Wakefield ini punya beberapa konflik kepentingan.   Pertama, dia disewa sebagai konsultan oleh seorang pengacara yg ingin mengajukan gugatan ganti rugi akibat efek samping dari vaksin.",https://x.com/rahmat3prawira/status/1974516065112863196,0,0,0,22,NaN
471,disisourpage,2025-10-01T08:12:07.000Z,"kata dokternya efek samping vaksin bisa bikin nafsu makan turun. dok... ini anak saya tetep gragas  udah dikasih creamy treats, dry food, dan ikan rebus tapi masih gangguin mbabu makan ayam goreng",https://x.com/disisourpage/status/1973299875132612792,0,0,0,31,NaN
472,kittenclaay,2025-11-29T13:23:53.000Z,"vaksin COVID punya efek samping, tapi dari awal WHO gak pernah bilang ""zero side effects"" yang mereka bilang adalah manfaat jauh lebih besar daripada risikonya. itu standar semua pengobatan dari parasetamol sampai operasi. efek samping bukan berarti penelitiannya salah",https://x.com/kittenclaay/status/1994759221464993849,0,0,0,158,NaN
473,stafsusthe2,2025-11-29T13:21:07.000Z,"Dulu who juga bilang ngga ada efek samping dari vaksin covid  Belakangan kan ketahuan dan perusahaan Farmasi nya mengakui  Sains ngga menyesuaikan ideologi? Noh Studi gender buktinya  Goblog",https://x.com/stafsusthe2/status/1994758524778463634,0,0,0,279,NaN
474,stafsusthe2,2025-11-29T13:20:52.000Z,"Dulu who juga bilang ngga ada efek samping dari vaksin covid  Belakangan kan ketahuan dan perusahaan Farmasi nya mengakui  Sains ngga menyesuaikan ideologi? Noh Studi gender buktinya  Goblog",https://x.com/stafsusthe2/status/1994758460492452253,0,0,0,63,NaN
475,satzoutboy,2025-11-29T02:47:01.000Z,"Duit emang banyak dapat dari tambang tapi banyak juga efek sampingnya dari tambang, sama halnya suntikan vaksin. Semua ada efek depan dan efek samping. Risk and benefit. Silakan pilih.",https://x.com/satzoutboy/status/1994598949026762975,0,0,0,50,NaN
476,dolceir,2025-11-28T09:28:00.000Z,"ㅤ “semoga sisa harinya berjalan menyenangkan! izin pamit kalau begitu,” tutupnya dengan melambaikan tangan.  keluar dari ruangan healer, ia duduk sejenak di ruang tunggu. desirée akan kembali ke kastel setelah ia benar-benar yakin tidak ada efek samping setelah vaksin. ㅤ",https://x.com/dolceir/status/1994337469144121564,0,0,0,55,NaN
477,caknawii,2025-11-26T23:56:14.000Z,"Sudah dijelaskan oleh dokter di luar negeri itu penyebabnya efek samping vaksin kopit, tanya diri kalian sendiri sejak divaksin apa lebih sehat atau jadi mudah sakit, yg paling ringan tuh jadi gatel gatel biduran",https://x.com/caknawii/status/1993831193616502836,0,0,0,594,NaN
478,alterrr__,2025-11-26T15:28:03.000Z,"hi, thanku for asking aku sangat minta maaf karena aku belum research lebih dalam tentang efek samping mengkonsumsi prep tetapi as i know itu bisa kena kidney. tapiiii menurut ku it will not be forever manifest vaksin untuk hiv bisa ditemukan maybe 3-10 years ya!",https://x.com/alterrr__/status/1993703305294586082,0,0,0,53,NaN
479,nin_hychan,2025-11-22T04:23:16.000Z,"Iya bisa sembuh koq sekitar 3-7 Hari gtu biasanya.  Tapi rata-rata begitu pasti ngalamin anak. Dan efek samping tiap vaksin beda-beda tergantung jenis virusnya apa.",https://x.com/nin_hychan/status/1992086452826779930,0,0,0,36,NaN
480,teehpoocii,2025-11-21T09:29:02.000Z,"Wajib imunisasi lengkap dan tepat waktu. Efek samping demam itu wajar ada reaksi vaksin ditubuh",https://x.com/teehpoocii/status/1991801016275308564,0,0,0,224,NaN
481,daripadasaya,2025-11-21T09:22:16.000Z,"gpp anaknya gk vaksin , tp tolong anaknya diisolasikan dr anak lain krn anak ibu lebih rentan terkena penyakit dan bisa jd menularkan penyakit ke anak lain yg divaksin . divaksin itu bukan gk bisa sakit ya cm meringankan efek samping dr penyakitnya",https://x.com/daripadasaya/status/1991799313111167118,3,5,67,9,NaN
482,cirlland,2025-11-20T07:10:00.000Z,"Yg namanya vaksin ya pasti ada efek samping gak ada yg sempurna buatan manusia apalagi dibikin di kondisi darurat karena lumrah nya penelitian vaksin itu 5 tahunan.  Gw jg pake Astra gabung Moderna, sehat2 sampe skrg",https://x.com/cirlland/status/1991403637344780374,0,0,0,27,NaN
483,haibundacom,2025-11-19T04:45:33.000Z,"Fakta Vaksin RSV pada Ibu Hamil: Dosis, Efek Samping, dan Manfaat untuk Bayi Baru Lahir",https://x.com/haibundacom/status/1991004897026978075,0,0,0,29,NaN
484,Adv_ERAT,2025-11-19T02:16:47.000Z,"Mereka yang divaksinasi akan mati karena kanker turbo dan penyakit terkait VAIDS turbo, serta daftar panjang penyakit mengerikan yang dikenal sebagai efek samping vaksin COVID.  CC: Presiden R.I. Bapak @prabowo @dharmapongrekun @pongrekundharma @dpbicarafakta @Dharma_bicara",https://x.com/Adv_ERAT/status/1990967459659346355,0,0,0,81,NaN
485,thrisyaxfa,2025-11-17T10:26:12.000Z,"Emg yaa drama efek samping stlh vaksin anak ini belajar makin menguatkan mental ibunya",https://x.com/thrisyaxfa/status/1990365848838738277,0,0,0,56,NaN
486,nurfajar_banser,2025-11-12T03:42:19.000Z,"Efek samping vaksin covid menyebabkan gangguan pada jantung",https://x.com/nurfajar_banser/status/1988452270879715340,0,0,0,1,NaN
487,bungajamba40673,2025-11-04T18:25:48.000Z,"udah dari dlu dan ngakak nya orang2 masih ga percaya. lebih bagus ga percaya sih biar banyak yg mati. kayak jaman covid, ga percaya efek samping vaksin akhirnya bgtu banyak yg mati baru ngaku kalau punya efek pembekuan darah  skrg ga percaya chemtrail bagus",https://x.com/bungajamba40673/status/1985775501357826079,0,0,0,84,NaN
488,medishinee_,2025-12-26T15:33:43.000Z,"Jadi pengen vaksin influenza. Bagus gak sih? Arau cukup vitamin aja? Trus +-nya apa? Kalau dari efektifitas dan efek samping aku kureng tau yaa.. tapi kalau segi D U W I T lebih oke vaksin drpd blcmrs",https://x.com/medishinee_/status/2004576364306092062,0,0,0,70,NaN
489,miawmiawmiawwsa,2025-12-26T12:32:44.000Z,"kak, mau tanya deh. aku juga habis di vaksin sama merk ini. efek samping nya apa aja selama 4 kali dosis?",https://x.com/miawmiawmiawwsa/status/2004530819755573746,0,0,0,26,NaN
490,dewi_shilla,2025-12-21T05:56:09.000Z,"Abis vaksin influenza kok agak demam dikit ya? Kemaren kata dokternya selama ini gak ada efek samping yg sampai sakit, paling pegel2 dikit. Ini agak2nya demam dikit tp gak yg tepar bgt, emang pegel2 rasanya",https://x.com/dewi_shilla/status/2002619078729740420,0,0,0,52,NaN
491,tortillatte,2025-12-18T13:34:45.000Z,"Di barat lagi gencer-gencernya yg kontra dan berita ttg efek samping vaksin, imunisasi, dsb. Di sini kok sepi ya. Sempet nyampe juga berita ttg varian vaksin covid tp langsung gak rame aja.",https://x.com/tortillatte/status/2001647323856932903,0,0,0,44,NaN
492,dearluchen,2025-12-13T11:14:42.000Z,"34 jam sejak disuntik m̶̶a̶̶t̶̶i̶ vaksin influenza, ternyata tida ada efek samping yang gimana-gimana di aku . . . ‍ cuma sakit di bagian yang disuntik aja pas bangun tidur tadi pagi  kesimpulan: tidak semenyeramkan yang aku baca di internet",https://x.com/dearluchen/status/1999800138777444806,0,0,0,160,NaN
493,Sehunaaohh12,2025-12-10T00:06:16.000Z,"sama terakhir saya vaksin ke terakhir jga pfizer kalo gak salah efek samping jga vertigo, tapi gak ada riwayat aneh aneh sebelumnya. setelah vaksin malah banyk sakitnya",https://x.com/Sehunaaohh12/status/1998544758197907614,0,0,0,3,NaN
494,PastiNgibul,2025-12-02T11:59:40.000Z,"saat kopet di USA, negara bagian berhak menolak mandat vaksin, setelah diketahui efek samping fucksin kopet. Goooobloook jangan dipiara bong...bong",https://x.com/PastiNgibul/status/1995825188769071613,0,0,0,218,NaN
495,rsislambontang,2025-01-30T01:34:22.000Z,"Layanan Imunisasi/ Vaksinasi Anak Poli KIA RS Islam Bontang  Melayani Vaksinasi :  Bacillus Calmette-Guerin (BCG) Polio Oral (OPV) DPT-HB-Hib Polio Injeksi (IPV) Pneumococcal Conjugate Vaccine (PCV) Rotavirus Measles/ Campak Rubella (MR)",https://x.com/rsislambontang/status/1884777142644531573,0,0,0,101,NaN
496,XHIndonesia,2025-01-28T07:18:41.000Z,"Afghanistan memulai kampanye vaksinasi pertamanya pada 2025, menargetkan lebih dari 6 juta anak di bawah usia lima tahun (balita) untuk melindungi mereka dari virus polio, seperti dilaporkan Kementerian Kesehatan Masyarakat Afghanistan. Selengkapnya https://facebook.com/watch/?v=1337817177132594…",https://x.com/XHIndonesia/status/1884139016595071466,0,0,0,54,NaN
497,inikamindonesia,2025-01-27T15:16:50.000Z,"Aplikasi kesehatan masyarakat SATUSEHAT Mobile menawarkan berbagai fitur unggulan seperti akses sertifikat imunisasi anak, vaksinasi non-COVID-19, pencatatan informasi kesehatan pribadi, hingga resume rekam medis.  https://nawabineka.com/satusehat-mobile-sulit-diakses-begini-solusinya/…",https://x.com/inikamindonesia/status/1883896957363761242,0,0,0,88,NaN
498,hypevox_id,2025-01-27T15:16:44.000Z,"Aplikasi kesehatan masyarakat SATUSEHAT Mobile menawarkan berbagai fitur unggulan seperti akses sertifikat imunisasi anak, vaksinasi non-COVID-19, pencatatan informasi kesehatan pribadi, hingga resume rekam medis.  https://nawabineka.com/satusehat-mobile-sulit-diakses-begini-solusinya/…",https://x.com/hypevox_id/status/1883896932734849224,0,0,0,72,NaN
499,dreamslanguage_,2025-01-26T23:48:12.000Z,"Manfaat Kesihatan Anak-anak di Jepun layak menerima pemeriksaan kesihatan percuma dan vaksinasi. Kerajaan juga menyediakan insurans kesihatan nasional yang meliputi sebahagian besar kos perubatan untuk kanak-kanak",https://x.com/dreamslanguage_/status/1883663257858417111,0,0,0,27,NaN
500,rmol_id,2025-01-25T01:45:09.000Z,"Trump Hentikan Bantuan untuk Ukraina, Proyek Sekolah dan Vaksinasi Anak Dibekukan",https://x.com/rmol_id/status/1882967914409873703,0,0,0,432,NaN
501,geloraco,2025-01-25T01:09:50.000Z,"Trump Hentikan Bantuan untuk Ukraina, Proyek Sekolah dan Vaksinasi Anak Dibekukan",https://x.com/geloraco/status/1882959027384304065,0,0,0,713,NaN
502,nanang1984,2025-01-22T05:10:13.000Z,"Kota Kediri Targetkan Vaksinasi HPV untuk 3.114 Anak Perempuan https://beritajatim.com/kota-kediri-targetkan-vaksinasi-hpv-untuk-3-114-anak-perempuan…",https://x.com/nanang1984/status/1881932357495824495,0,0,0,16,NaN
503,blitaristekno,2025-01-21T04:47:40.000Z,"Regent of Kediri City Reviews Expansion of HPV Vaccination for Girls Aged 15 Years  https://detiktimes.com/2025/01/21/pj-wali-kota-kediri-tinjau-perluasan-vaksinasi-hpv-untuk-anak-perempuan-usia-15-tahun/… via @detiktimescom  https://detiktimes.com/2025/01/21/pj-wali-kota-kediri-tinjau-perluasan-vaksinasi-hpv-untuk-anak-perempuan-usia-15-tahun/…",https://x.com/blitaristekno/status/1881564297295507747,0,0,0,13,NaN
504,kompasmuda,2025-01-21T04:04:46.000Z,"Siapa tak mengetahui cacar air? Sebagian besar orang pasti tahu jenis penyakit ini dan pernah mengalaminya, terutama saat masih anak-anak. #GayaHidup #AdadiKompas",https://x.com/kompasmuda/status/1881553499399279049,0,0,0,91,NaN
505,hariankompas,2025-01-21T03:46:23.000Z,"Siapa tak mengetahui cacar air? Sebagian besar orang pasti tahu jenis penyakit ini dan pernah mengalaminya, terutama saat masih anak-anak. #GayaHidup #AdadiKompas",https://x.com/hariankompas/status/1881548872029253931,0,0,0,359,NaN
506,bedugtengahawan,2025-01-19T00:27:41.000Z,"Hormat Jendral @prabowo President NKRI Mohon tinjau kembali jadwal vaksinasi HPV anak anak, bahaya vaksinasi HPV lebih bahaya daripada HPV itu sendiri. @DokterRasuna @dokter_kampung @DokterTifa @susilorinidr97 @susipudjiastuti @AzzamIzzulhaq @BangEdiii @Boediantar4",https://x.com/bedugtengahawan/status/1880774093278237175,0,0,0,50,NaN
507,bedugtengahawan,2025-01-19T00:23:44.000Z,"Hormat Jendral @prabowo President NKRI Mohon pertimbangkan kembali jadwal vaksinasi anak anak, sebab bahaya ada didalam vaksinasi. @DokterRasuna @dokter_kampung @DokterTifa @susilorinidr97 @susipudjiastuti @AzzamIzzulhaq @BangEdiii @Boediantar4",https://x.com/bedugtengahawan/status/1880773097344946557,0,0,0,31,NaN
508,dian_arifiya,2025-01-17T18:58:16.000Z,"Benar sekali! Donasi sangat berperan penting dalam mendukung misi UNICEF. Setiap kontribusi membantu UNICEF menyediakan kebutuhan dasar bagi anak-anak, seperti makanan, air bersih, vaksinasi, dan pendidikan. Donasi juga memungkinkan UNICEF untuk memberikan bantuan darurat saat",https://x.com/dian_arifiya/status/1880328805698671021,0,0,0,66,NaN
509,dian_arifiya,2025-01-17T18:54:30.000Z,"Benar banget! UNICEF memiliki peran yang sangat penting untuk dunia, terutama dalam melindungi dan memperjuangkan hak-hak anak-anak. Mereka bekerja di lebih dari 190 negara, memberikan bantuan kemanusiaan, akses pendidikan, vaksinasi, dan perlindungan bagi anak-anak yang",https://x.com/dian_arifiya/status/1880327858691989880,0,0,0,14,NaN
510,tb_siswadi,2025-01-17T09:41:45.000Z,"Pencegahan Tetanus:  1. Vaksinasi Rutin: Vaksin tetanus biasanya diberikan dalam imunisasi DTP pada anak-anak dan booster setiap 10 tahun.  2. Perawatan Luka yang Baik: Selalu bersihkan luka, sekecil apa pun, untuk mencegah infeksi.  3. Hindari Luka yang Tidak Perlu: Gunakan",https://x.com/tb_siswadi/status/1880188753165324656,0,0,0,264,NaN
511,dian_arifiya,2025-01-17T06:22:02.000Z,"Peran UNICEF dalam Memberantas Polio: Sebuah Kisah Sukses  UNICEF telah menjadi salah satu aktor utama dalam memberantas polio melalui program vaksinasi massal. Bersama mitra global seperti WHO, UNICEF berhasil memberikan vaksin polio kepada jutaan anak setiap tahunnya, bahkan di",https://x.com/dian_arifiya/status/1880138492300390657,0,0,0,1,NaN
512,mtsn7malang,2025-01-17T03:44:01.000Z,"Terima kasih kepada tenaga medis yang profesional dan ramah dalam mendampingi siswa selama proses vaksinasi. Edukasi dan tindakan pencegahan seperti ini adalah bentuk kepedulian terhadap masa depan anak bangsa. Bersama, kita wujudkan generasi sehat, cerdas, dan berdaya saing!",https://x.com/mtsn7malang/status/1880098725978370182,0,0,0,13,NaN
513,simnembakaja,2025-02-26T12:20:32.000Z,"masih inget pas ada vaksinasi masal disekolah, dia peluk anak-anak yang takut jarum suntik",https://x.com/simnembakaja/status/1894724225111626183,0,0,0,26,NaN
514,XHIndonesia,2025-02-26T05:29:58.000Z,"Potret Timur Tengah: Dalam 2 hari, vaksinasi polio di Gaza jangkau 454.000 lebih anak http://tiny.cc/k0cb001",https://x.com/XHIndonesia/status/1894620901918085174,0,0,0,21,NaN
515,antaranews,2025-02-26T02:36:53.000Z,"UNRWA pada Senin (24/2) mengatakan bahwa pihaknya telah memberikan vaksin pencegahan virus polio kepada lebih dari 454.000 anak di Jalur Gaza dalam dua hari terakhir. https://m.antaranews.com/berita/4674169/dalam-2-hari-vaksinasi-polio-di-gaza-jangkau-454000-anak?utm_source=antaranews&utm_medium=mobile&utm_campaign=latest_category…",https://x.com/antaranews/status/1894577346633765048,0,0,0,308,NaN
516,MiraninonLita,2025-02-25T12:51:28.000Z,"12 SEPTEMBER 2017 !!!   ... HAMPIR 650 ANAK PEREMPUAN MEMERLUKAN PENANGANAN MEDIS/INTERVENSI MEDIS SETELAH VAKSINASI HPV !!! ....  1.099 LAPORAN REAKSI KIPI VAKSIN   HPV !!!  /   Almost 650 girls needed medical intervention after HPV vaccine.",https://x.com/MiraninonLita/status/1894369622327271705,0,0,0,515,NaN
517,uwunot4u,2025-02-24T04:43:26.000Z,"Pencegahan utama adalah vaksinasi! Vaksin Hepatitis A sangat efektif dan direkomendasikan untuk anak-anak, pelancong ke daerah berisiko, serta pekerja di industri makanan.",https://x.com/uwunot4u/status/1893884417568833996,0,0,0,1,NaN
518,Gege_XiaYizhou,2025-02-23T12:07:05.000Z,"Halo kak untuk anak klw vaksinasi lengkap insyaallah terlindungi untuk Hepatitis B yg menular lewat darah dan cairan tubuh ya kak   Dpt vaksin Hb 0 saat bayi dan posyandu yaitu vaksin pentabio atau DPT-Hb-Hib yg disuntik di paha (biasanya bikin demam).",https://x.com/Gege_XiaYizhou/status/1893633678036566057,0,1,29,7,NaN
519,NasionalBerita_,2025-02-23T07:40:00.000Z,"Polio Vaccination in Gaza, WHO: Gaza Children Must Receive Optimal Protection  #who #minggu #vaksinasi #vaksinpolio #polio #gaza #palestine #imunisasi #beritanasional  https://beritanasional.com/detail/95819/vaksinasi-polio-di-gaza-who-anak-anak-gaza-harus-dapatkan-perlindungan-optimal…",https://x.com/NasionalBerita_/status/1893566463732260973,0,0,0,11,NaN
520,webelshinta,2025-02-23T07:04:11.000Z,"Gaza luncurkan kampanye vaksinasi polio menargetkan 600 ribu anak https://elshinta.com/news/364097/2025/02/23/gaza-luncurkan-kampanye-vaksinasi-polio-menargetkan-600-ribu-anak…",https://x.com/webelshinta/status/1893557449942282748,0,0,0,16,NaN
521,anniculll,2025-02-23T05:27:02.000Z,"di sini jg dijelasin praktik2nya.. mungkin kita bisa bilang “golden age” pada anak kali ya.. termasuk pemeriksaan kesehatan sblm menikah, stlh dan saat hamil, ASI, vaksinasi, gizi, aktivitas fisik.   trs ada stimulasi dan cara sosialisasi *gambar dr sumber yg berbeda*",https://x.com/anniculll/status/1893533003768316209,0,0,0,237,NaN
522,e100ss,2025-02-23T03:05:01.000Z,"Gaza Luncurkan Kampanye Vaksinasi Polio, Targetkan 600 Ribu Anak https://suarasurabaya.net/kelanakota/2025/gaza-luncurkan-kampanye-vaksinasi-polio-targetkan-600-ribu-anak/…",https://x.com/e100ss/status/1893497261751181605,0,0,0,1,NaN
523,themomlearner,2025-02-21T08:46:08.000Z,"Contoh karakteristik silky mom ini..  - cenderung lebih suka melahirkan di rumah sakit, lebih terbuka terhadap pemberian susu formula, terbuka dengan vaksinasi terjadwal (ngikutin kata dokter) - fleksibel, nggak terlalu peduli dengan waktu bermain gawai untuk anak-anak mereka dan",https://x.com/themomlearner/status/1892858330588312040,0,0,0,835,NaN
524,rspondokindah,2025-02-20T11:11:59.000Z,"Baik dewasa maupun anak-anak, vaksinasi HPV itu sama pentingnya, lho.  Tujuannya untuk perlindungan dari paparan HPV (Human Papillomavirus) yang menyebabkan kutil kelamin, kanker serviks pada wanita & kanker penis pada pria.  Cek gambar berikut untuk penjelasan lengkapnya!",https://x.com/rspondokindah/status/1892532646133018815,0,0,0,6,NaN
525,aula_media,2025-02-20T06:31:24.000Z,"WHO dan UNICEF Gelar Vaksinasi Massal di Gaza  20 Februari 2025   https://aulanews.id/who-dan-unicef-gelar-vaksinasi-massal-di-gaza-lindungi-591-000-anak-dari-ancaman-polio/…",https://x.com/aula_media/status/1892462036149555689,0,0,0,7,NaN
526,aula_media,2025-02-20T06:27:32.000Z,"WHO dan UNICEF Gelar Vaksinasi Massal di Gaza: Lindungi 591.000 Anak dari Ancaman Polio  20 Februari 2025   https://aulanews.id/who-dan-unicef-gelar-vaksinasi-massal-di-gaza-lindungi-591-000-anak-dari-ancaman-polio/…",https://x.com/aula_media/status/1892461063402377638,0,0,0,7,NaN
527,aula_media,2025-02-20T06:27:21.000Z,"WHO dan UNICEF Gelar Vaksinasi Massal di Gaza: Lindungi 591.000 Anak dari Ancaman Polio  20 Februari 2025   https://aulanews.id/who-dan-unicef-gelar-vaksinasi-massal-di-gaza-lindungi-591-000-anak-dari-ancaman-polio/…",https://x.com/aula_media/status/1892461015906025900,0,0,0,4,NaN
528,TvPertiwi,2025-02-20T04:31:06.000Z,"Pertubuhan Kesihatan Sedunia (WHO) akan meneruskan vaksinasi polio di Gaza dengan menyasarkan lebih 590,000 kanak-kanak di wilayah itu.     Berita penuh: https://tvpertiwi.com/2025/02/20/who-sambung-vaksin-polio-sasar-590000-anak-gaza/…  #Gaza #WHO #polio #Israel #kanakkanak #vaksin",https://x.com/TvPertiwi/status/1892431762556588115,0,0,0,24,NaN
529,rsislambontang,2025-02-20T02:31:09.000Z,"Layanan Imunisasi/ Vaksinasi Anak Poli KIA RS Islam Bontang  Melayani Vaksinasi :  Polio Oral (OPV) DPT-HB-Hib Polio Injeksi (IPV) Pneumococcal Conjugate Vaccine (PCV) Rotavirus",https://x.com/rsislambontang/status/1892401575584550935,0,0,0,42,NaN
530,MiraninonLita,2025-02-19T01:26:18.000Z,"RFK Jr : ""GARDASIL, mungkin merupakan VAKSIN MASSAL TERBURUK yg pernah kita lihat. Vaksin ini menargetkan jutaan anak praremaja dan remaja yg risiko kematian akibat kanker serviksnya NOL.""  Namun, vaksin ini masuk dalam jadwal vaksinasi utk perempuan muda",https://x.com/MiraninonLita/status/1892022868168368625,0,0,0,93,NaN
531,daddyyuki,2025-03-29T07:37:30.000Z,"Di Jepang mulai bermunculan iklan Asuransi Kangker untuk anak².  What jaman dulu tidak ada anak kecil menderita kangker...tapi setelah Vaksinasi di gencarkan jumlah penderita kangker bertambah banyak. bahkan anak usia 2 tahun kena kangker darah  https://youtu.be/q4kEI-U8L1Y?si=iU8U7Kh0m1qG5Cps…",https://x.com/daddyyuki/status/1905887021715120460,0,0,0,366,NaN
532,buseronline2022,2025-03-27T10:39:20.000Z,"103.962 Anak di Sumut Belum Imunisasi, Pemprov dan UNICEF Percepat Cakupan Vaksinasi https://buseronline.com/2025/03/27/103-962-anak-di-sumut-belum-imunisasi-pemprov-dan-unicef-percepat-cakupan-vaksinasi/… lewat @Buser Online",https://x.com/buseronline2022/status/1905208005387510248,0,0,0,5,NaN
533,Alonesiacom,2025-03-26T04:20:04.000Z,"Sejarah Baru, Anak Yaman Pertama Terima Sertifikat Vaksinasi Digital di China",https://x.com/Alonesiacom/status/1904750171944346097,0,0,0,6,NaN
534,Kilas_berita_,2025-03-24T02:32:32.000Z,"Bill Gates Peringatkan Trump untuk Tak Pangkas Anggaran Vaksinasi Anak Hingga Penyakit Menular https://konfrontasi.com/2025/03/bill-gates-peringatkan-trump-untuk-tak.html…",https://x.com/Kilas_berita_/status/1903998334991560890,0,0,0,13,NaN
535,zchoolsm,2025-03-21T02:27:43.000Z,"2. Kesiapan Finansial  - Dana Persalinan & Medis: Pastikan ada tabungan atau asuransi yang mencakup biaya kehamilan dan persalinan. - Anggaran untuk Anak: Hitung biaya kebutuhan anak seperti popok, susu, pakaian, vaksinasi, dan pendidikan awal.",https://x.com/zchoolsm/status/1902909962055193053,0,0,0,57,NaN
536,detikHealth,2025-03-20T07:00:00.000Z,"Burundi tercatat sebagai negara ke-18 yang memasukkan vaksin malaria ke dalam program imunisasi anak nasional. Dalam tahap pertama vaksinasi malaria ini menyasar 25 distrik dengan target memvaksinasi 250 ribu anak di tahun 2025.",https://x.com/detikHealth/status/1902616093866312015,0,0,0,344,NaN
537,dimarsasongko98,2025-03-19T07:12:20.000Z,"Mendikdasmen Pak Mu'ti minta TKA ""tidak usah wajib"" dengan alasan ""nanti stres, nanti protes."" Hmm, bayangkan Menteri Kesehatan bilang ""vaksinasi tidak wajib, yang siap aja yang ikut."" Logika aneh: pendidikan nasional dikalahkan rasa takut bikin anak ""stress"". Padahal TKA ini",https://x.com/dimarsasongko98/status/1902256811950141932,0,0,0,281,NaN
